date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-01-28,00679B,元大美債20年,otc,1056,174,11520,868,0,39,48,-39,0,TPEx
2026-01-28,00687B,國泰20年美債,otc,184,148,14533,24,0,4,171,-4,0,TPEx
2026-01-28,00694B,富邦美債1-3,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00695B,富邦美債7-10,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00696B,富邦美債20年,otc,0,1,198,-1,0,0,0,0,0,TPEx
2026-01-28,00697B,元大美債7-10,otc,0,5,7,-5,0,0,0,0,0,TPEx
2026-01-28,00719B,元大美債1-3,otc,1,0,74,1,0,0,0,0,0,TPEx
2026-01-28,00720B,元大投資級公司債,otc,18,6,3342,12,0,0,0,0,0,TPEx
2026-01-28,00722B,群益投資級電信債,otc,0,0,113,0,0,0,0,0,0,TPEx
2026-01-28,00723B,群益投資級科技債,otc,0,0,114,0,0,0,0,0,0,TPEx
2026-01-28,00724B,群益投資級金融債,otc,0,0,36,0,0,0,0,0,0,TPEx
2026-01-28,00725B,國泰投資級公司債,otc,6,48,1068,-42,0,0,0,0,0,TPEx
2026-01-28,00726B,國泰新興投等債,otc,0,10,20,-10,0,0,0,0,0,TPEx
2026-01-28,00727B,國泰優選非投等債,otc,0,0,2,0,0,0,0,0,0,TPEx
2026-01-28,00734B,台新JPM新興債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00740B,富邦全球投等債,otc,2,3,101,-1,0,0,0,0,0,TPEx
2026-01-28,00741B,富邦全球非投等債,otc,0,0,20,0,0,0,0,0,0,TPEx
2026-01-28,00746B,富邦A級公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00751B,元大AAA至A公司債,otc,36,0,3930,36,0,0,0,0,0,TPEx
2026-01-28,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00755B,群益投資級公用債,otc,0,0,9,0,0,0,0,0,0,TPEx
2026-01-28,00756B,群益投等新興公債,otc,0,0,21,0,0,0,0,0,0,TPEx
2026-01-28,00758B,復華能源債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00759B,復華製藥債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00760B,復華新興企業債,otc,0,0,3,0,0,0,0,0,0,TPEx
2026-01-28,00761B,國泰A級公司債,otc,0,0,31,0,0,0,0,0,0,TPEx
2026-01-28,00764B,群益25年美債,otc,1,10,92,-9,0,0,0,0,0,TPEx
2026-01-28,00768B,復華20年美債,otc,5,6,9,-1,0,0,0,0,0,TPEx
2026-01-28,00772B,中信高評級公司債,otc,2,50,2143,-48,0,0,0,0,0,TPEx
2026-01-28,00773B,中信優先金融債,otc,0,0,307,0,0,0,0,0,0,TPEx
2026-01-28,00777B,凱基AAA至A公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-01-28,00778B,凱基金融債20+,otc,0,0,0,0,0,0,0,0,0,TPEx
