date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-02-24,00679B,元大美債20年,otc,119,116,8531,-4,0,0,0,0,0,TPEx
2026-02-24,00687B,國泰20年美債,otc,30,120,11971,-104,0,5,535,-5,0,TPEx
2026-02-24,00694B,富邦美債1-3,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00695B,富邦美債7-10,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00696B,富邦美債20年,otc,0,0,192,0,0,0,0,0,0,TPEx
2026-02-24,00697B,元大美債7-10,otc,0,0,5,0,0,0,0,0,0,TPEx
2026-02-24,00719B,元大美債1-3,otc,0,0,77,0,0,0,0,0,0,TPEx
2026-02-24,00720B,元大投資級公司債,otc,0,32,3210,-32,0,0,0,0,0,TPEx
2026-02-24,00722B,群益投資級電信債,otc,0,0,112,0,0,0,0,0,0,TPEx
2026-02-24,00723B,群益投資級科技債,otc,0,0,114,0,0,0,0,0,0,TPEx
2026-02-24,00724B,群益投資級金融債,otc,0,0,36,0,0,0,0,0,0,TPEx
2026-02-24,00725B,國泰投資級公司債,otc,0,3,789,-3,0,0,0,0,0,TPEx
2026-02-24,00726B,國泰新興投等債,otc,0,0,6,0,0,0,0,0,0,TPEx
2026-02-24,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00734B,台新JPM新興債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00740B,富邦全球投等債,otc,0,1,89,-1,0,0,0,0,0,TPEx
2026-02-24,00741B,富邦全球非投等債,otc,0,0,21,0,0,0,0,0,0,TPEx
2026-02-24,00746B,富邦A級公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00751B,元大AAA至A公司債,otc,6,8,3693,-2,0,0,0,0,0,TPEx
2026-02-24,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00755B,群益投資級公用債,otc,0,0,9,0,0,0,0,0,0,TPEx
2026-02-24,00756B,群益投等新興公債,otc,0,0,21,0,0,0,0,0,0,TPEx
2026-02-24,00758B,復華能源債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00759B,復華製藥債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-02-24,00760B,復華新興企業債,otc,0,0,3,0,0,0,0,0,0,TPEx
2026-02-24,00761B,國泰A級公司債,otc,0,0,31,0,0,0,0,0,0,TPEx
2026-02-24,00764B,群益25年美債,otc,0,6,43,-6,0,0,0,0,0,TPEx
2026-02-24,00768B,復華20年美債,otc,0,2,2,-2,0,0,0,0,0,TPEx
2026-02-24,00772B,中信高評級公司債,otc,0,0,2138,0,0,0,0,0,0,TPEx
2026-02-24,00773B,中信優先金融債,otc,0,0,307,0,0,0,0,0,0,TPEx
