date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-09-17,00411A,主動統一前沿科技,otc,497,321,5625,176,10,0,10,10,0,TPEx
2026-09-17,00679B,元大美債20年,otc,133,431,3815,-298,0,0,4,0,23,TPEx
2026-09-17,00687B,國泰20年美債,otc,11,400,5177,-389,0,0,0,0,3,TPEx
2026-09-17,00694B,富邦美債1-3,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00695B,富邦美債7-10,otc,0,0,1,0,0,0,0,0,0,TPEx
2026-09-17,00696B,富邦美債20年,otc,0,0,139,0,0,0,0,0,0,TPEx
2026-09-17,00697B,元大美債7-10,otc,0,0,4,0,0,0,0,0,0,TPEx
2026-09-17,00719B,元大美債1-3,otc,0,0,99,0,0,0,0,0,0,TPEx
2026-09-17,00720B,元大投資級公司債,otc,0,1,1588,-1,0,0,0,0,0,TPEx
2026-09-17,00722B,群益投資級電信債,otc,0,0,79,0,0,0,0,0,0,TPEx
2026-09-17,00723B,群益投資級科技債,otc,0,0,113,0,0,0,0,0,0,TPEx
2026-09-17,00724B,群益投資級金融債,otc,0,0,21,0,0,0,0,0,0,TPEx
2026-09-17,00725B,國泰投資級公司債,otc,0,1,496,-1,0,0,0,0,0,TPEx
2026-09-17,00726B,國泰新興投等債,otc,0,0,3,0,0,0,0,0,0,TPEx
2026-09-17,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00734B,台新JPM新興債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00740B,富邦全球投等債,otc,0,0,50,0,0,0,0,0,0,TPEx
2026-09-17,00741B,富邦全球非投等債,otc,0,0,1,0,0,0,0,0,0,TPEx
2026-09-17,00746B,富邦A級公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00751B,元大AAA至A公司債,otc,0,11,2011,-12,0,0,0,0,0,TPEx
2026-09-17,00754B,群益AAA-AA公司債,otc,0,0,10,0,0,0,0,0,0,TPEx
2026-09-17,00755B,群益投資級公用債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00756B,群益投等新興公債,otc,0,0,21,0,0,0,0,0,0,TPEx
2026-09-17,00758B,復華能源債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00759B,復華製藥債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00760B,復華新興企業債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00761B,國泰A級公司債,otc,0,0,31,0,0,0,0,0,0,TPEx
2026-09-17,00764B,群益25年美債,otc,0,0,37,0,0,0,0,0,0,TPEx
2026-09-17,00768B,復華20年美債,otc,0,22,460,-22,0,0,0,0,0,TPEx
2026-09-17,00772B,中信高評級公司債,otc,0,0,879,0,0,0,0,0,0,TPEx
2026-09-17,00773B,中信優先金融債,otc,0,0,3,0,0,0,0,0,0,TPEx
2026-09-17,00777B,凱基AAA至A公司債,otc,0,0,10,0,0,0,0,0,0,TPEx
2026-09-17,00778B,凱基金融債20+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00779B,凱基美債25+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-09-17,00780B,國泰A級金融債,otc,0,0,0,0,0,0,0,0,0,TPEx
